latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,bright_t31,frp,type
-77.526947,167.165771,332.48,0.46,0.47,2016-03-30,1333,N,n,239.77,4.87,2
-77.52771,167.162354,321.13,0.44,0.38,2016-03-31,633,N,n,241.73,6.96,2
-77.527039,167.168228,342.28,0.44,0.38,2016-03-31,633,N,n,242.71,10.14,2
-77.523605,167.161301,324.88,0.5,0.41,2016-03-31,813,N,n,238.24,7.94,2
-77.525261,167.169037,328.08,0.44,0.39,2016-03-31,953,N,n,238.66,7.31,2
-77.526505,167.155289,323.89,0.44,0.39,2016-03-31,953,N,n,236.28,3.74,2
-77.526901,167.169479,338.98,0.39,0.36,2016-03-31,1133,N,n,240.02,8.35,2
-77.529587,167.169342,328.92,0.4,0.44,2016-03-31,1314,N,n,235.69,6.02,2
-77.52549,167.173645,339.38,0.4,0.44,2016-03-31,1314,N,n,238.98,6.02,2
-77.526337,167.176468,335.96,0.4,0.44,2016-03-31,1314,N,n,238.8,9.49,2
-77.528152,167.168457,323.74,0.42,0.38,2016-04-01,614,N,n,247.1,7.45,2
-77.526024,167.173477,326.07,0.5,0.41,2016-04-01,754,N,n,242.58,10.75,2
-77.524673,167.172821,322.33,0.46,0.39,2016-04-01,934,N,n,236.43,5.62,2
-77.525833,167.156464,338.81,0.46,0.39,2016-04-01,934,N,n,240.68,5.62,2
-77.526344,167.165817,329.15,0.38,0.36,2016-04-01,1114,N,n,247.86,11.83,2
-77.528893,167.168777,328.01,0.52,0.42,2016-04-01,1255,N,n,239.3,5.75,2
-77.526222,167.165222,332.72,0.4,0.37,2016-04-02,556,N,n,248.11,9.83,2
-77.52433,167.174622,324.88,0.49,0.4,2016-04-02,736,N,n,243.29,9.5,2
-77.524788,167.162949,327.6,0.48,0.4,2016-04-02,916,N,n,246.23,11.81,2
-77.526863,167.152802,325.84,0.39,0.36,2016-04-02,1056,N,n,240.42,4.53,2
-77.524727,167.165283,326.06,0.39,0.36,2016-04-02,1056,N,n,246.09,4.53,2
-77.526779,167.173553,334.34,0.47,0.4,2016-04-02,1236,N,n,243.78,7.72,2
-77.52578,167.169205,325.36,0.33,0.55,2016-04-02,1417,N,n,239.6,3.1,2
-77.525909,167.169983,329.83,0.39,0.36,2016-04-03,537,N,n,243.91,12.08,2
-77.526901,167.17067,326.46,0.4,0.37,2016-04-03,1037,N,n,241.61,9.03,2
-77.527695,167.161865,341.52,0.43,0.38,2016-04-03,1217,N,n,241.01,7.55,2
-77.525795,167.158234,320.64,0.38,0.36,2016-04-04,518,N,n,237.56,3.41,2
-77.528175,167.169556,327.61,0.38,0.36,2016-04-04,518,N,n,241,3.41,2
-77.526375,167.156235,323.78,0.46,0.39,2016-04-04,658,N,n,239.01,3.96,2
-77.527153,167.171265,324.75,0.42,0.38,2016-04-04,1018,N,n,236.69,2.02,2
-77.526657,167.162079,328.38,0.4,0.37,2016-04-04,1158,N,n,237.44,3.16,2
-74.828674,159.360641,323.56,0.41,0.37,2016-04-04,1158,N,n,224.49,0.01,0
-77.525078,167.161636,325,0.39,0.36,2016-04-05,459,N,n,236.43,2.35,2
-77.527664,167.171967,324.35,0.39,0.36,2016-04-05,459,N,n,235.48,2.35,2
-77.527222,167.159241,324.6,0.44,0.39,2016-04-05,639,N,n,237.57,5.12,2
-77.524467,167.17038,324.87,0.5,0.41,2016-04-05,819,N,n,236.96,3.66,2
-77.527939,167.157303,321.37,0.44,0.38,2016-04-05,959,N,n,235.68,2.85,2
-77.528862,167.169235,324.96,0.39,0.36,2016-04-05,1140,N,n,237.05,2.6,2
-76.242325,-95.26162,324.03,0.4,0.37,2016-04-06,435,N,n,245.46,0.06,0
-77.52594,167.16748,333.91,0.42,0.38,2016-04-06,621,N,n,240.68,7.33,2
-77.525925,167.160416,325.63,0.5,0.41,2016-04-06,801,N,n,238.82,5.39,2
-77.527336,167.170074,326.94,0.38,0.36,2016-04-06,1121,N,n,235.51,2,2
-77.528969,167.176315,322.61,0.41,0.37,2016-04-07,602,N,n,234.52,1.9,2
-77.527084,167.162643,327.11,0.41,0.37,2016-04-07,602,N,n,234.33,3.81,2
-77.528145,167.166855,321.65,0.49,0.4,2016-04-07,742,N,n,234.44,5.47,2
-77.526688,167.157562,325.9,0.47,0.4,2016-04-07,922,N,n,237.32,5.11,2
-77.526489,167.154434,324.85,0.39,0.36,2016-04-07,1102,N,n,234,3.95,2
-77.524292,167.16658,324.8,0.39,0.36,2016-04-07,1102,N,n,235.94,3.49,2
-77.525818,167.168289,325.98,0.48,0.4,2016-04-08,903,N,n,236.11,4.72,2
-77.52729,167.158157,321.61,0.4,0.37,2016-04-08,1043,N,n,237.22,3.22,2
-77.527473,167.162796,333.87,0.39,0.36,2016-04-09,524,N,n,239.52,3.05,2
-77.525826,167.165543,325.78,0.43,0.38,2016-04-10,1006,N,n,239.63,5.09,2
-77.526024,167.168274,328.43,0.39,0.36,2016-04-10,1146,N,n,237.48,4.34,2
-70.538544,79.403725,324.23,0.38,0.36,2016-04-10,1830,N,n,237.67,0.02,0
-77.527397,167.164337,326.15,0.43,0.38,2016-04-11,627,N,n,240.53,4.19,2
-77.5252,167.161591,324.29,0.4,0.37,2016-04-13,1049,N,n,232.51,2.11,2
-77.527145,167.163437,330.1,0.49,0.4,2016-04-14,350,N,n,233.22,4.43,2
-77.528328,167.170746,336.79,0.39,0.36,2016-04-14,531,N,n,237.31,4.6,2
-77.526093,167.158737,320.29,0.39,0.36,2016-04-14,531,N,n,230.78,2.61,2
-77.52388,167.158829,324.7,0.49,0.4,2016-04-14,851,N,n,232.85,4.29,2
-77.525047,167.164536,324.82,0.42,0.37,2016-04-14,1211,N,n,233.48,3.35,2
-77.527008,167.167206,322.46,0.55,0.43,2016-04-15,331,N,n,233.03,3.65,2
-77.52729,167.161133,341.25,0.38,0.36,2016-04-15,512,N,n,241.96,10.17,2
-77.527023,167.167114,343.56,0.45,0.39,2016-04-15,652,N,n,240.89,9.11,2
-77.527481,167.172699,322.83,0.5,0.41,2016-04-15,832,N,n,233.56,4.61,2
-77.524384,167.167038,326.35,0.43,0.38,2016-04-15,1012,N,n,235.36,5.08,2
-77.525055,167.159515,325.18,0.43,0.38,2016-04-15,1012,N,n,238.69,9.66,2
-77.527168,167.167862,326.85,0.4,0.37,2016-04-15,1152,N,n,236.49,3.36,2
-77.527924,167.165863,330.66,0.39,0.36,2016-04-16,453,N,n,238.93,7.76,2
-77.527596,167.17276,334.3,0.44,0.38,2016-04-16,633,N,n,234.89,5.24,2
-77.524239,167.16304,325.22,0.5,0.41,2016-04-16,813,N,n,234.29,5.36,2
-77.526451,167.155777,324.57,0.44,0.39,2016-04-16,953,N,n,236.4,4.35,2
-77.526062,167.16095,324.08,0.39,0.36,2016-04-16,1133,N,n,234.03,2.16,2
-71.057877,119.246048,326.28,0.58,0.7,2016-04-16,1817,N,n,227.93,0.06,0
-77.52816,167.161087,332.93,0.4,0.37,2016-04-17,434,N,n,243.09,10.36,2
-77.528191,167.169495,328.01,0.42,0.38,2016-04-17,614,N,n,243.32,6.5,2
-77.526436,167.155212,325.71,0.42,0.38,2016-04-17,614,N,n,233.84,6.5,2
-77.526031,167.156693,335.84,0.46,0.39,2016-04-17,934,N,n,235.21,6.15,2
-77.526192,167.162766,343.78,0.38,0.36,2016-04-17,1115,N,n,242.17,7.96,2
-77.527061,167.157791,332.65,0.43,0.38,2016-04-18,415,N,n,240.02,6.3,2
-77.52581,167.168289,327.88,0.4,0.37,2016-04-18,556,N,n,239.71,4.34,2
-77.524597,167.17482,326.5,0.49,0.4,2016-04-18,736,N,n,240.48,5.51,2
-77.526566,167.166428,320.57,0.48,0.4,2016-04-18,916,N,n,241.97,4.07,2
-77.527214,167.16304,326.95,0.38,0.36,2016-04-22,1121,N,n,241.7,3.42,2
-77.526398,167.172516,323.51,0.55,0.42,2016-04-22,1302,N,n,239.38,4.61,2
-77.52726,167.163437,327.5,0.42,0.38,2016-04-23,421,N,n,240.4,4.36,2
-77.527679,167.164719,324.72,0.41,0.37,2016-04-23,602,N,n,241.8,2.65,2
-77.524666,167.160843,326.56,0.49,0.4,2016-04-23,742,N,n,238.43,3.92,2
-77.52742,167.165741,323.13,0.47,0.4,2016-04-23,922,N,n,237.59,1.86,2
-77.525261,167.165543,340.78,0.39,0.36,2016-04-23,1102,N,n,239.71,7.74,2
-77.525963,167.172562,327.1,0.48,0.4,2016-04-23,1243,N,n,238.79,5.32,2
-69.132439,87.184219,367,0.55,0.68,2016-04-23,1426,N,h,229.49,0.04,0
-77.526047,167.157959,325.92,0.46,0.39,2016-04-24,403,N,n,235.06,4.05,2
-77.529411,167.165131,325.98,0.46,0.39,2016-04-24,403,N,n,238.08,4.05,2
-77.526917,167.171295,335.81,0.39,0.36,2016-04-24,543,N,n,243.99,8.72,2
-77.525658,167.168808,334.52,0.48,0.4,2016-04-24,723,N,n,240.38,5.76,2
-77.523956,167.163071,326.16,0.48,0.4,2016-04-24,903,N,n,239.38,6.82,2
-77.527191,167.170059,324.59,0.4,0.37,2016-04-24,1043,N,n,239.26,4.02,2
-77.527695,167.162857,327.1,0.39,0.36,2016-04-25,524,N,n,241.81,6.4,2
-77.525375,167.16481,335.2,0.47,0.39,2016-04-25,704,N,n,238.02,5.29,2
-77.526581,167.157166,326.19,0.41,0.37,2016-04-25,1024,N,n,238.53,4.09,2
-77.527473,167.166275,328.04,0.41,0.37,2016-04-25,1205,N,n,240.61,4.24,2
-77.525269,167.164337,324.31,0.38,0.36,2016-04-26,505,N,n,233.45,2.15,2
-77.527786,167.175018,324.7,0.38,0.36,2016-04-26,505,N,n,235.57,2.18,2
-88.287971,-168.8564,326.67,0.52,0.5,2016-04-26,644,N,n,211.55,0.01,0
-77.525589,167.168472,333.26,0.39,0.36,2016-04-26,1146,N,n,238.54,7.01,2
-77.526848,167.170029,322.06,0.41,0.37,2016-04-28,428,N,n,232.39,2.72,2
-77.525238,167.161835,327.06,0.49,0.41,2016-04-28,748,N,n,237.02,4.57,2
-77.525719,167.162643,330.05,0.47,0.39,2016-04-28,928,N,n,236.91,4.8,2
-77.529037,167.159897,326.72,0.44,0.39,2016-04-29,409,N,n,239.47,5.27,2
-77.527023,167.158264,326.57,0.4,0.37,2016-04-29,549,N,n,234.74,6.29,2
-77.527802,167.167145,324.02,0.48,0.4,2016-04-29,729,N,n,236.51,7.73,2
-77.524933,167.161896,328.91,0.48,0.4,2016-04-29,909,N,n,238.39,4.41,2
-77.526344,167.171036,329.26,0.4,0.37,2016-04-29,1050,N,n,237.94,4.81,2
-77.526108,167.156876,326.02,0.49,0.4,2016-04-30,350,N,n,235.66,6.48,2
-77.526772,167.161682,323.79,0.39,0.36,2016-04-30,531,N,n,235.8,3.24,2
-77.526672,167.165634,342.75,0.39,0.36,2016-05-02,453,N,n,242.43,11.83,2
-77.525314,167.173553,325.66,0.44,0.38,2016-05-02,633,N,n,241.31,11.34,2
-77.527718,167.169617,324.27,0.5,0.41,2016-05-02,813,N,n,236.02,3.19,2
-77.525063,167.168045,342.29,0.44,0.39,2016-05-02,953,N,n,240.2,11.2,2
-77.525261,167.163879,324.99,0.39,0.36,2016-05-02,1133,N,n,236.6,2.75,2
-77.527664,167.176239,325.22,0.4,0.44,2016-05-02,1314,N,n,236.85,6.1,2
-77.526718,167.172684,324.4,0.4,0.37,2016-05-03,434,N,n,237.94,4.44,2
-77.525894,167.166138,329.14,0.42,0.38,2016-05-03,614,N,n,239.89,4.63,2
-77.526421,167.171738,320.02,0.5,0.41,2016-05-03,754,N,n,237.23,5.22,2
-77.526909,167.164398,329.19,0.38,0.36,2016-05-03,1115,N,n,236.91,3.03,2
-77.526382,167.166122,330.22,0.39,0.36,2016-05-04,1056,N,n,243.58,7.95,2
-83.304291,-139.081375,336.82,0.36,0.57,2016-05-04,1056,N,n,227.48,0.03,0
-77.52887,167.16011,339.73,0.47,0.4,2016-05-05,356,N,n,241.8,9.43,2
-77.525093,167.167191,325.52,0.39,0.36,2016-05-05,537,N,n,241.63,9.4,2
-77.524208,167.162354,320.45,0.43,0.38,2016-05-05,1217,N,n,238.27,2,2
-77.526825,167.169052,334.31,0.43,0.38,2016-05-05,1218,N,n,242.2,4.42,2
-77.528763,167.176971,320.34,0.57,0.52,2016-05-05,1358,N,n,239.43,5.96,2
-77.526695,167.171707,323.25,0.53,0.42,2016-05-06,337,N,n,233.52,4.38,2
-77.528557,167.149857,324.16,0.53,0.42,2016-05-06,337,N,n,240.52,4.38,2
-77.52636,167.158951,344.36,0.38,0.36,2016-05-06,518,N,n,239.57,7.15,2
-77.525322,167.165039,343.5,0.46,0.39,2016-05-06,658,N,n,241.14,10.12,2
-77.526054,167.160187,326.75,0.5,0.41,2016-05-06,838,N,n,239.46,6.62,2
-77.526566,167.169556,325.69,0.39,0.36,2016-05-07,459,N,n,241.69,7.19,2
-77.526138,167.172989,327.83,0.44,0.39,2016-05-07,639,N,n,238.92,3.92,2
-77.526642,167.158508,327.05,0.44,0.38,2016-05-07,959,N,n,239.06,5.73,2
-77.527039,167.172058,327.94,0.39,0.36,2016-05-07,1140,N,n,243.56,6.69,2
-84.321045,-18.347782,323.94,0.46,0.39,2016-05-07,2010,N,n,234.65,0.01,0
-77.527344,167.158859,338.33,0.42,0.38,2016-05-09,421,N,n,242.59,8.25,2
-77.525658,167.174225,327.78,0.41,0.37,2016-05-09,602,N,n,243.73,8.66,2
-77.527763,167.160614,324.28,0.49,0.4,2016-05-09,742,N,n,235.17,4.28,2
-77.523453,167.163696,321.7,0.49,0.4,2016-05-09,742,N,n,235.62,4.28,2
-77.524506,167.167618,332.9,0.47,0.4,2016-05-09,922,N,n,239.35,6.79,2
-77.524742,167.164307,327.9,0.47,0.4,2016-05-09,922,N,n,240.92,7.84,2
-77.526466,167.174423,325,0.39,0.36,2016-05-09,1102,N,n,240.13,3.89,2
-77.528679,167.162308,324.8,0.39,0.36,2016-05-09,1102,N,n,238.58,3.49,2
-77.527664,167.163177,326.44,0.49,0.4,2016-05-09,1243,N,n,237.03,4.29,2
-77.527275,167.176544,323.71,0.39,0.37,2016-05-10,543,N,n,237.03,2.86,2
-77.526985,167.169067,323.19,0.4,0.37,2016-05-10,1043,N,n,238.22,2.48,2
-77.528442,167.156387,331.48,0.51,0.41,2016-05-11,344,N,n,245.35,9.31,2
-77.527916,167.162308,326.6,0.39,0.36,2016-05-11,524,N,n,244.37,3.21,2
-77.525375,167.164978,339.89,0.47,0.39,2016-05-11,704,N,n,244.23,6.96,2
-77.527313,167.157333,321.97,0.49,0.41,2016-05-11,844,N,n,239.48,5.85,2
-77.525497,167.165573,335.81,0.41,0.37,2016-05-11,1025,N,n,244.23,6.76,2
-77.527672,167.161499,338.27,0.41,0.37,2016-05-11,1205,N,n,246.14,12.19,2
-77.528412,167.160065,324.1,0.38,0.36,2016-05-12,505,N,n,242.8,4.28,2
-77.524254,167.160919,323.57,0.45,0.39,2016-05-12,646,N,n,237.51,4.84,2
-77.52562,167.176697,325.85,0.45,0.39,2016-05-12,646,N,n,244.59,4.84,2
-77.527924,167.171112,323.83,0.5,0.41,2016-05-12,826,N,n,239.74,5.14,2
-77.526283,167.167236,332.8,0.43,0.38,2016-05-12,1006,N,n,244.28,9.07,2
-77.526558,167.160278,329.52,0.39,0.36,2016-05-12,1146,N,n,245.65,9.76,2
-76.993271,95.097054,323.87,0.49,0.4,2016-05-12,1150,N,n,202.52,0.01,0
-77.526215,167.168579,326.44,0.45,0.39,2016-05-13,947,N,n,247.87,3.83,2
-77.526917,167.16745,342.02,0.38,0.36,2016-05-13,1127,N,n,249.68,5.6,2
-77.524567,167.16217,328.15,0.49,0.41,2016-05-14,748,N,n,247.33,6.1,2
-77.527077,167.167816,325,0.47,0.39,2016-05-14,928,N,n,248.26,3.99,2
-77.526894,167.16098,328.33,0.39,0.36,2016-05-14,1108,N,n,250.84,3.64,2
-77.52491,167.168121,325.5,0.5,0.41,2016-05-18,813,N,n,236.41,4.7,2
-77.526779,167.15741,324.81,0.38,0.36,2016-05-19,1115,N,n,237.26,2.36,2
-82.339134,-69.711685,330.02,0.63,0.54,2016-05-20,551,N,n,228.55,0.07,0
-77.528198,167.168549,336.61,0.39,0.36,2016-05-23,459,N,n,245.89,6.07,2
-77.525818,167.169937,340.07,0.44,0.39,2016-05-23,639,N,n,244.07,6.15,2
-77.526131,167.161133,326.3,0.44,0.38,2016-05-23,1000,N,n,243.65,4.73,2
-77.528954,167.164444,325.69,0.39,0.36,2016-05-23,1140,N,n,242.1,3.75,2
-77.526329,167.174576,326.11,0.39,0.36,2016-05-23,1140,N,n,241.86,3.75,2
-77.524826,167.162796,324.63,0.39,0.36,2016-05-23,1140,N,n,241.66,5.24,2
-77.528099,167.173416,331.62,0.42,0.45,2016-05-23,1321,N,n,244.11,2.32,2
-77.526405,167.16011,328.93,0.4,0.37,2016-05-24,440,N,n,243.92,5.51,2
-77.526886,167.17186,328.17,0.42,0.38,2016-05-24,621,N,n,245.88,3.58,2
-77.526451,167.169434,330.36,0.5,0.41,2016-05-24,801,N,n,243.5,6.62,2
-77.525429,167.155777,325.92,0.45,0.39,2016-05-24,941,N,n,242.01,3.22,2
-77.528145,167.17041,321.34,0.38,0.36,2016-05-24,1121,N,n,240.68,3.47,2
-77.525642,167.158707,324.75,0.38,0.36,2016-05-24,1121,N,n,242.19,3.47,2
-77.527924,167.166763,325.1,0.55,0.43,2016-05-24,1302,N,n,240.51,4.81,2
-77.526863,167.166504,344.02,0.42,0.38,2016-05-25,421,N,n,244.07,8.48,2
-77.526016,167.165268,338.61,0.41,0.37,2016-05-25,602,N,n,247.16,9.62,2
-77.526207,167.16835,326.4,0.49,0.4,2016-05-25,742,N,n,242.97,6.76,2
-77.526459,167.156067,335.83,0.49,0.4,2016-05-25,742,N,n,241.55,6.84,2
-77.526253,167.157532,325.29,0.47,0.4,2016-05-25,922,N,n,241.87,4.68,2
-77.525917,167.153046,322.31,0.39,0.36,2016-05-25,1102,N,n,239.66,6.61,2
-77.525818,167.17244,328.4,0.49,0.4,2016-05-25,1243,N,n,241.51,5.67,2
-77.526886,167.171387,326.71,0.39,0.37,2016-05-26,543,N,n,239.43,2.91,2
-74.216194,96.64727,335.21,0.49,0.48,2016-05-26,727,N,n,225.41,0.03,0
-77.527039,167.172012,325.33,0.48,0.4,2016-05-26,903,N,n,242.32,5.26,2
-86.399406,12.702627,367,0.35,0.56,2016-05-26,1228,N,h,215.27,0.01,0
-77.528725,167.166077,338.37,0.51,0.41,2016-05-27,344,N,n,244.16,6.13,2
-77.527512,167.179077,324.72,0.39,0.36,2016-05-27,524,N,n,245.31,3.37,2
-77.52758,167.156036,324.56,0.46,0.39,2016-05-27,704,N,n,244,2.64,2
-77.52446,167.159256,325.08,0.49,0.41,2016-05-27,844,N,n,249.88,7.74,2
-77.527245,167.158401,328.04,0.41,0.37,2016-05-27,1025,N,n,248.55,5.09,2
-77.525444,167.172485,321.65,0.41,0.37,2016-05-27,1025,N,n,245.45,5.09,2
-77.527405,167.167816,340.11,0.41,0.37,2016-05-27,1205,N,n,253.11,12.99,2
-77.527695,167.1689,328.03,0.51,0.5,2016-05-27,1346,N,n,246.73,4.63,2
-77.528557,167.164627,325.1,0.38,0.44,2016-05-28,325,N,n,241.76,2.13,2
-77.527649,167.171585,344.76,0.38,0.36,2016-05-28,505,N,n,249.02,8.52,2
-77.527527,167.163559,327.03,0.45,0.39,2016-05-28,646,N,n,247.84,5.14,2
-77.526764,167.169022,327.28,0.43,0.38,2016-05-28,1006,N,n,244.79,3.11,2
-77.528046,167.155914,327.28,0.39,0.36,2016-05-28,1146,N,n,242.59,3.85,2
-77.525345,167.165741,326.01,0.39,0.36,2016-05-28,1146,N,n,247.54,3.85,2
-77.526802,167.165695,328.88,0.39,0.36,2016-05-28,1146,N,n,251.32,8.65,2
-77.527603,167.173447,337.67,0.44,0.46,2016-05-28,1327,N,n,247.91,4.97,2
-77.527237,167.161652,345.2,0.39,0.36,2016-05-29,447,N,n,245.37,10.31,2
-77.525879,167.163773,332.92,0.43,0.38,2016-05-29,627,N,n,245.29,8.59,2
-77.527985,167.16713,324.36,0.5,0.41,2016-05-29,807,N,n,240.92,8.35,2
-77.527122,167.169556,325.08,0.45,0.39,2016-05-29,947,N,n,241.89,8.35,2
-77.527351,167.169388,324.9,0.38,0.36,2016-05-29,1127,N,n,240.28,2.83,2
-77.524879,167.161621,321.25,0.47,0.39,2016-05-30,928,N,n,236.33,2.43,2
-64.194038,-57.373138,296.09,0.44,0.38,2016-05-30,1804,N,n,245.93,0.3,0
-77.528465,167.163727,332.37,0.4,0.37,2016-06-04,434,N,n,236.78,4.35,2
-77.527496,167.162827,326.34,0.42,0.38,2016-06-04,614,N,n,238.13,5.09,2
-77.52816,167.166687,322.53,0.4,0.37,2016-06-05,556,N,n,235.03,2.24,2
-77.525795,167.162231,331.48,0.48,0.4,2016-06-05,916,N,n,237.81,5.65,2
-77.528229,167.170288,321.08,0.47,0.4,2016-06-05,1236,N,n,236.55,3.82,2
-82.961456,-110.188156,332.92,0.44,0.46,2016-06-06,714,N,n,226.08,0.01,0
-77.524078,167.162186,325.17,0.48,0.4,2016-06-06,717,N,n,234.27,6.96,2
-77.528038,167.165573,326.03,0.4,0.37,2016-06-06,1037,N,n,235.16,4.08,2
-77.528992,167.161118,326.5,0.43,0.38,2016-06-06,1217,N,n,236.09,5.19,2
-77.525871,167.169296,327.83,0.43,0.38,2016-06-06,1217,N,n,234.35,5.19,2
-77.527794,167.16304,323.64,0.53,0.42,2016-06-07,337,N,n,233.32,3.64,2
-77.525543,167.171112,324.58,0.38,0.36,2016-06-07,518,N,n,233.05,5.08,2
-77.526741,167.169296,331.25,0.46,0.39,2016-06-07,658,N,n,236.31,5.9,2
-77.527283,167.159271,330.99,0.42,0.38,2016-06-07,1018,N,n,236.81,4.41,2
-77.525749,167.16925,332.03,0.4,0.37,2016-06-07,1159,N,n,242.17,7.05,2
-77.52861,167.160065,324.6,0.4,0.37,2016-06-07,1159,N,n,235.84,7.05,2
-77.526985,167.174149,332.8,0.49,0.48,2016-06-07,1339,N,n,237.68,3.39,2
-73.50457,55.227921,320.05,0.45,0.39,2016-06-07,2025,N,n,209.73,0.01,0
-77.52681,167.176575,323.89,0.39,0.36,2016-06-08,459,N,n,233.21,14.36,2
-77.52446,167.167343,325.55,0.44,0.39,2016-06-08,639,N,n,237.67,13.07,2
-77.52636,167.173935,329.42,0.5,0.41,2016-06-08,819,N,n,236.08,5.37,2
-77.526398,167.156067,327.42,0.5,0.41,2016-06-08,819,N,n,235.69,5.95,2
-77.526024,167.163956,329.13,0.5,0.41,2016-06-08,819,N,n,240.52,11.21,2
-77.524284,167.161804,323.07,0.44,0.38,2016-06-08,959,N,n,234.3,4.18,2
-77.52784,167.169556,322,0.44,0.38,2016-06-08,959,N,n,233.15,3.01,2
-77.526176,167.165512,334.24,0.39,0.36,2016-06-08,1140,N,n,243.07,9.65,2
-77.528259,167.159256,337.13,0.42,0.38,2016-06-10,421,N,n,240.07,10.36,2
-77.525269,167.167343,333.28,0.41,0.37,2016-06-10,602,N,n,235.13,6.76,2
-77.52726,167.16481,332.15,0.39,0.36,2016-06-10,1102,N,n,236.65,6.04,2
-77.527176,167.15274,325.49,0.46,0.39,2016-06-11,403,N,n,231.84,5.48,2
-77.525635,167.164215,321.13,0.39,0.37,2016-06-11,543,N,n,230.04,2.71,2
-77.527336,167.174911,326.19,0.48,0.4,2016-06-11,723,N,n,233.07,2.98,2
-77.526505,167.157791,323.1,0.48,0.4,2016-06-11,723,N,n,230.91,2.98,2
-77.525688,167.166824,329.66,0.4,0.37,2016-06-11,1043,N,n,235.35,5.72,2
-77.527336,167.172607,327.23,0.44,0.38,2016-06-11,1224,N,n,233.56,2.68,2
-78.908844,33.070541,323.18,0.43,0.38,2016-06-11,1731,N,n,192.67,0.01,0
-77.52758,167.169556,342.77,0.38,0.36,2016-06-13,505,N,n,240.22,9.16,2
-77.525719,167.160706,331.14,0.45,0.39,2016-06-13,646,N,n,236.9,8.74,2
-77.527908,167.160583,325.71,0.5,0.41,2016-06-13,826,N,n,235.49,10.22,2
-77.524658,167.169891,327.73,0.43,0.38,2016-06-13,1006,N,n,234.2,4.13,2
-77.526222,167.154861,330.28,0.43,0.38,2016-06-13,1006,N,n,233.18,5.42,2
-77.527946,167.154221,321.52,0.39,0.36,2016-06-13,1146,N,n,231.9,5.57,2
-77.528969,167.163254,320.74,0.39,0.36,2016-06-14,447,N,n,236.8,2.91,2
-77.525375,167.166183,326.25,0.43,0.38,2016-06-14,627,N,n,237.17,3.63,2
-80.326736,24.202394,339.61,0.42,0.61,2016-06-17,21,N,n,219.86,0.03,0
-73.981812,21.762362,323.42,0.54,0.42,2016-06-18,2020,N,n,227.07,0.02,0
-83.13855,48.717674,324.46,0.43,0.38,2016-06-20,1441,N,n,207.11,0.01,0
-77.526382,167.17392,324.02,0.33,0.56,2016-06-21,1417,N,n,232.13,2.08,2
-77.527649,167.17189,323.78,0.47,0.4,2016-06-22,356,N,n,237.02,5.43,2
-77.525398,167.170303,324.69,0.39,0.36,2016-06-22,537,N,n,239.41,6.04,2
-77.527473,167.173126,329.18,0.47,0.4,2016-06-22,717,N,n,237.72,3.94,2
-77.527939,167.173492,321.76,0.47,0.4,2016-06-22,717,N,n,237.56,2.93,2
-77.527023,167.156525,329.7,0.47,0.4,2016-06-22,717,N,n,235.38,4.77,2
-77.52681,167.162003,334.12,0.49,0.4,2016-06-22,857,N,n,239.17,5.85,2
-77.527779,167.156082,327.54,0.4,0.37,2016-06-22,1037,N,n,236.92,3.56,2
-77.525833,167.169525,331.88,0.4,0.37,2016-06-22,1037,N,n,238.46,4.87,2
-77.525993,167.170349,336.92,0.43,0.38,2016-06-22,1217,N,n,238.01,5.99,2
-77.526184,167.166199,326.98,0.53,0.42,2016-06-23,337,N,n,233.96,4.14,2
-77.527489,167.164673,343.37,0.38,0.36,2016-06-23,518,N,n,234.47,5.65,2
-77.52462,167.164047,327.78,0.46,0.39,2016-06-23,658,N,n,239.68,5.03,2
-77.526192,167.152405,326.39,0.4,0.37,2016-06-25,440,N,n,234.3,5.13,2
-77.528999,167.161804,326.91,0.4,0.37,2016-06-25,440,N,n,243.09,5.13,2
-77.525154,167.169785,326.62,0.42,0.38,2016-06-25,621,N,n,244.41,9.98,2
-77.523735,167.167374,326.03,0.5,0.41,2016-06-25,801,N,n,239.88,8.02,2
-77.526772,167.15799,328.3,0.45,0.39,2016-06-25,941,N,n,239.16,6.61,2
-77.528198,167.166489,324.64,0.38,0.36,2016-06-25,1121,N,n,239.45,4.44,2
-77.526863,167.1577,324.92,0.55,0.42,2016-06-25,1302,N,n,234.98,23.46,2
-76.648926,-84.804222,323.78,0.39,0.36,2016-06-26,416,N,n,236.99,0,0
-74.50808,94.132828,324.05,0.51,0.41,2016-06-27,1048,N,n,211.65,0.01,0
-77.525772,167.15538,326.19,0.41,0.37,2016-06-28,1024,N,n,235.89,3.31,2
-77.525841,167.162949,328.09,0.48,0.4,2016-07-02,729,N,n,237.54,4.68,2
-77.524788,167.159531,327.92,0.48,0.4,2016-07-02,909,N,n,238.86,5.99,2
-77.524567,167.155884,325.89,0.48,0.4,2016-07-02,909,N,n,237.41,5.51,2
-77.525009,167.166245,337.52,0.39,0.37,2016-07-02,1049,N,n,237.49,5.14,2
-77.524445,167.166641,324.95,0.45,0.39,2016-07-02,1230,N,n,234.9,5.97,2
-77.528351,167.153534,327.03,0.49,0.4,2016-07-03,350,N,n,236.32,7.82,2
-77.525291,167.16864,325.88,0.39,0.36,2016-07-03,530,N,n,234.97,5.44,2
-77.525116,167.171173,328.31,0.47,0.4,2016-07-03,711,N,n,235.18,4.22,2
